"gbif_id";"iucn_id";"cites_id";"nombre_cientifico";"nombre_cientifico2";"reino";"filo";"clase";"orden";"familia";"genero";"TIPO";"NOMBRE.EN.ESPAÑOL";"NACIONAL";"STATUS";"iucn_status";"cites_status"
9789983;6494;4062;"Dermochelys coriacea";"Dermochelys coriacea (Vandelli, 1761)";"Animalia";"Chordata";"Testudines";NA;"Dermochelyidae";"Dermochelys";"Reptiles";"Tortuga dorso de cuero, tortuga laud";"EN";NA;"VU";"I"
2498090;22680287;NA;"Anas bahamensis";"Anas bahamensis Linnaeus, 1758";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"Aves";"Pato Gargantillo";"LC";NA;"LC";NA
2498065;22736320;NA;"Anas flavirostris";"Anas flavirostris Vieillot, 1816";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"Aves";"Pato Barcino";"LC";NA;"LC";NA
2498127;22680310;NA;"Anas georgica";"Anas georgica J.F.Gmelin, 1789";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"Aves";"Pato Jergón";"LC";NA;"LC";NA
2498294;22680130;NA;"Lophonetta specularioides";"Lophonetta specularioides (P.P.King, 1828)";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Lophonetta";"Aves";"Pato Crestón";"LC";NA;"LC";NA
8138522;NA;NA;"Oressochen melanopterus";"Oressochen melanopterus (Eyton, 1838)";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Chloephaga";"Aves";"Cauquén Huallata";"LC";NA;NA;NA
5232468;22727757;NA;"Oxyura ferruginea";"Oxyura ferruginea (Eyton, 1838)";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Oxyura";"Aves";"Pato Rana";"LC";NA;"LC";NA
9345027;22680233;NA;"Spatula cyanoptera";"Spatula cyanoptera (Vieillot, 1816)";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Spatula";"Aves";"Pato Colorado";"LC";NA;"LC";NA
9583342;22680326;NA;"Spatula puna";"Spatula puna (Tschudi, 1844)";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Spatula";"Aves";"Pato de la Puna";"LC";NA;"LC";NA
2477112;22686739;NA;"Aeronautes andecolus";"Aeronautes andecolus (d'Orbigny & Lafresnaye, 1837)";"Animalia";"Chordata";"Aves";"Apodiformes";"Apodidae";"Aeronautes";"Aves";"Vencejo Andino";"LC";NA;"LC";NA
4409023;22686709;NA;"Chaetura pelagica";"Chaetura pelagica (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Apodiformes";"Apodidae";"Chaetura";"Aves";"Vencejo de Chimenea";"VU";NA;"VU";NA
5228474;22687114;3207;"Colibri coruscans";"Colibri coruscans (Gould, 1846)";"Animalia";"Chordata";"Aves";"Apodiformes";"Trochilidae";"Colibri";"Aves";"Oreja-Violeta de Vientre Azul";"LC";NA;"LC";"II"
2476871;22688012;3567;"Metallura phoebe";"Metallura phoebe (R.Lesson & Delattre, 1839)";"Animalia";"Chordata";"Aves";"Apodiformes";"Trochilidae";"Metallura";"Aves";"Colibrí Negro";"LC";NA;"LC";"II"
2476139;22688241;8129;"Myrtis fanny";"Myrtis fanny (R.Lesson, 1838)";"Animalia";"Chordata";"Aves";"Apodiformes";"Trochilidae";"Myrtis";"Aves";"Estrellita de Collar Púrpura";"LC";NA;"LC";"II"
2476686;60946163;9437;"Oreotrochilus estella";"Oreotrochilus estella (d'Orbigny, 1838)";"Animalia";"Chordata";"Aves";"Apodiformes";"Trochilidae";"Oreotrochilus";"Aves";"Estrella Andina";"LC";NA;"LC";"II"
2476964;22687785;8426;"Patagona gigas";"Patagona gigas (Vieillot, 1824)";"Animalia";"Chordata";"Aves";"Apodiformes";"Trochilidae";"Patagona";"Aves";"Colibrí Gigante";"LC";NA;"LC";"II"
5228589;22688147;4972;"Rhodopis vesper";"Rhodopis vesper (R.Lesson, 1829)";"Animalia";"Chordata";"Aves";"Apodiformes";"Trochilidae";"Rhodopis";"Aves";"Colibrí de Oasis";"LC";NA;"LC";"II"
2476857;22688150;8368;"Thaumastura cora";"Thaumastura cora (R.Lesson & Garnot, 1827)";"Animalia";"Chordata";"Aves";"Apodiformes";"Trochilidae";"Thaumastura";"Aves";"Colibrí de Cora";"LC";NA;"LC";"II"
2497052;22689711;NA;"Chordeiles acutipennis";"Chordeiles acutipennis (Hermann, 1783)";"Animalia";"Chordata";"Aves";"Caprimulgiformes";"Caprimulgidae";"Chordeiles";"Aves";"Chotacabras Menor";"LC";NA;"LC";NA
7784172;22725678;NA;"Systellura longirostris";"Systellura longirostris (Bonaparte, 1825)";"Animalia";"Chordata";"Aves";"Caprimulgiformes";"Caprimulgidae";"Systellura";"Aves";"Chotacabras de Ala Bandeada";"LC";NA;"LC";NA
NA;NA;NA;"Hesperoburhinus superciliaris";NA;NA;NA;NA;NA;NA;NA;"Aves";"Alcaraván Huerequeque";"VU";NA;NA;NA
1;NA;NA;"Anarhynchus alticola";"Animalia";"Animalia";NA;NA;NA;NA;NA;"Aves";"Chorlo de la Puna";"LC";NA;NA;NA
1;NA;NA;"Anarhynchus collaris";"Animalia";"Animalia";NA;NA;NA;NA;NA;"Aves";"Chorlo Acollarado";"LC";NA;NA;NA
2480319;NA;NA;"Zonibyx modestus";"Zonibyx modestus (M.H.K.Lichtenstein, 1823)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Charadrius";"Aves";"Chorlo Chileno";"LC";NA;NA;NA
1;NA;NA;"Anarhynchus nivosus";"Animalia";"Animalia";NA;NA;NA;NA;NA;"Aves";"Chorlo Nevado";"NT";NA;NA;NA
2480295;22693764;NA;"Charadrius semipalmatus";"Charadrius semipalmatus Bonaparte, 1825";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Charadrius";"Aves";"Chorlo Semipalmado";"LC";NA;"LC";NA
2480320;22693777;NA;"Charadrius vociferus";"Charadrius vociferus Linnaeus, 1758";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Charadrius";"Aves";"Chorlo Gritón";"NT";NA;"NT";NA
2480254;22693921;NA;"Oreopholus ruficollis";"Oreopholus ruficollis (Wagler, 1829)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Oreopholus";"Aves";"Chorlo de Campo";"LC";NA;"LC";NA
2480214;22693931;NA;"Phegornis mitchellii";"Phegornis mitchellii (Fraser, 1845)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Phegornis";"Aves";"Chorlo Cordillerano";"NT";NA;"NT";NA
2480328;22693740;NA;"Pluvialis dominica";"Pluvialis dominica (P.L.S.Müller, 1776)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Pluvialis";"Aves";"Chorlo Dorado Americano";"LC";NA;"LC";NA
2480327;22693749;NA;"Pluvialis squatarola";"Pluvialis squatarola (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Pluvialis";"Aves";"Chorlo Gris";"VU";NA;"VU";NA
5229141;22694078;NA;"Vanellus resplendens";"Vanellus resplendens (Tschudi, 1843)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Vanellus";"Aves";"Avefría Andina";"LC";NA;"LC";NA
2480262;62015238;NA;"Haematopus ater";"Haematopus ater Vieillot, 1825";"Animalia";"Chordata";"Aves";"Charadriiformes";"Haematopodidae";"Haematopus";"Aves";"Ostrero Negruzco";"LC";NA;"LC";NA
2480273;22693644;NA;"Haematopus palliatus";"Haematopus palliatus Temminck, 1820";"Animalia";"Chordata";"Aves";"Charadriiformes";"Haematopodidae";"Haematopus";"Aves";"Ostrero Americano";"LC";NA;"LC";NA
2481119;22694787;NA;"Chlidonias niger";"Chlidonias niger (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Chlidonias";"Aves";"Gaviotín Negro";"LC";NA;"LC";NA
6065820;NA;NA;"Chroicocephalus cirrocephalus";"Chroicocephalus cirrocephalus (Vieillot, 1818)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Chroicocephalus";"Aves";"Gaviota de Capucha Gris";"LC";NA;NA;NA
6065825;NA;NA;"Chroicocephalus serranus";"Chroicocephalus serranus (Tschudi, 1844)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Chroicocephalus";"Aves";"Gaviota Andina";"LC";NA;NA;NA
2481125;22694834;NA;"Larosterna inca";"Larosterna inca (R.Lesson & Garnot, 1827)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larosterna";"Aves";"Gaviotín Zarcillo";"NT";NA;"NT";NA
2481179;22694282;NA;"Larus belcheri";"Larus belcheri Vigors, 1829";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"Aves";"Gaviota Peruana";"LC";NA;"LC";NA
2481173;22694329;NA;"Larus dominicanus";"Larus dominicanus M.H.K.Lichtenstein, 1823";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"Aves";"Gaviota Dominicana";"LC";NA;"LC";NA
6065844;NA;NA;"Leucophaeus atricilla";"Leucophaeus atricilla (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Leucophaeus";"Aves";"Gaviota Reidora";"LC";NA;NA;NA
6065847;NA;NA;"Leucophaeus modestus";"Leucophaeus modestus (Tschudi, 1843)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Leucophaeus";"Aves";"Gaviota Gris";"LC";NA;NA;NA
5846430;NA;NA;"Leucophaeus pipixcan";"Leucophaeus pipixcan (Wagler, 1831)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Leucophaeus";"Aves";"Gaviota de Franklin";"LC";NA;NA;NA
5229231;22694618;NA;"Sterna hirundinacea";"Sterna hirundinacea R.Lesson, 1831";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"Aves";"Gaviotín Sudamericano";"LC";NA;"LC";NA
9367409;22694623;NA;"Sterna hirundo";"Sterna hirundo Linnaeus, 1758";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"Aves";"Gaviotín Común";"LC";NA;"LC";NA
5229230;22694629;NA;"Sterna paradisaea";"Sterna paradisaea Pontoppidan, 1763";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"Aves";"Gaviotín Artico";"LC";NA;"LC";NA
6065776;22694685;NA;"Sternula lorata";"Sternula lorata (Philippi & Landbeck, 1861)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sternula";"Aves";"Gaviotín Peruano";"EN";NA;"EN";NA
2481285;22694552;NA;"Thalasseus elegans";"Thalasseus elegans (Gambel, 1849)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Thalasseus";"Aves";"Gaviotín Elegante ";"NT";NA;"NT";NA
2480256;22693724;NA;"Recurvirostra andina";"Recurvirostra andina Philippi & Landbeck, 1861";"Animalia";"Chordata";"Aves";"Charadriiformes";"Recurvirostridae";"Recurvirostra";"Aves";"Avoceta Andina";"LC";NA;"LC";NA
2481209;22694256;NA;"Rynchops niger";"Rynchops niger Linnaeus, 1758";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Rynchops";"Aves";"Rayador Negro";"LC";NA;"LC";NA
2481798;22693277;NA;"Actitis macularius";"Actitis macularius (Linnaeus, 1766)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Actitis";"Aves";"Playero Coleador";"LC";NA;"LC";NA
7964835;22693356;NA;"Calidris virgata";"Calidris virgata (J.F.Gmelin, 1789)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"Aves";"Chorlo de las Rompientes";"LC";NA;"LC";NA
2481776;22693336;NA;"Arenaria interpres";"Arenaria interpres (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Arenaria";"Aves";"Vuelvepiedras Rojizo";"NT";NA;"NT";NA
2481705;22693203;NA;"Bartramia longicauda";"Bartramia longicauda (Bechstein, 1812)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Bartramia";"Aves";"Playero Batitú";"LC";NA;"LC";NA
2481748;22693369;NA;"Calidris alba";"Calidris alba (Pallas, 1764)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"Aves";"Playero Arenero";"LC";NA;"LC";NA
2481770;22693404;NA;"Calidris bairdii";"Calidris bairdii (Coues, 1861)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"Aves";"Playerito de Baird";"LC";NA;"LC";NA
2481756;22693399;NA;"Calidris fuscicollis";"Calidris fuscicollis (Vieillot, 1819)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"Aves";"Playerito de Cuello Rojo";"VU";NA;"VU";NA
2481742;22693376;NA;"Calidris mauri";"Calidris mauri (Cabanis, 1857)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"Aves";"Playerito Occidental";"LC";NA;"LC";NA
2481744;22693408;NA;"Calidris melanotos";"Calidris melanotos (Vieillot, 1819)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"Aves";"Playero Pectoral";"LC";NA;"LC";NA
2481745;22693396;NA;"Calidris minutilla";"Calidris minutilla (Vieillot, 1819)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"Aves";"Playerito Menudo";"NT";NA;"NT";NA
2481764;22693373;NA;"Calidris pusilla";"Calidris pusilla (Linnaeus, 1766)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"Aves";"Playerito Semipalmado";"NT";NA;"NT";NA
8292425;22693447;NA;"Calidris subruficollis";"Calidris subruficollis (Vieillot, 1819)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris";"Aves";"Playero Acanelado";"VU";NA;"VU";NA
2481813;22693115;NA;"Gallinago andina";"Gallinago andina Taczanowski, 1875";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Gallinago";"Aves";"Becasina de la Puna";"LC";NA;"LC";NA
2481680;22693154;NA;"Limosa haemastica";"Limosa haemastica (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Limosa";"Aves";"Aguja de Mar";"VU";NA;"VU";NA
2481672;22693344;NA;"Limnodromus griseus";"Limnodromus griseus (J.F.Gmelin, 1789)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Limnodromus";"Aves";"Agujeta de Pico Corto";"VU";NA;"VU";NA
2481784;22693178;NA;"Numenius phaeopus";"Numenius phaeopus (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Numenius";"Aves";"Zarapito Trinador";"LC";NA;"LC";NA
5739290;22693490;NA;"Phalaropus lobatus";"Phalaropus lobatus (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Phalaropus";"Aves";"Faláropo de Pico Fino";"LC";NA;"LC";NA
5229389;NA;33439;"Phalaropus tricolor";"Phalaropus tricolor (Vieillot, 1819)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Phalaropus";"Aves";"Faláropo Tricolor";"LC";NA;NA;NA
2481721;22693235;NA;"Tringa flavipes";"Tringa flavipes (J.F.Gmelin, 1789)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Tringa";"Aves";"Playero Pata Amarilla Menor";"VU";NA;"VU";NA
2481720;22693231;NA;"Tringa melanoleuca";"Tringa melanoleuca (J.F.Gmelin, 1789)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Tringa";"Aves";"Playero Pata Amarilla Mayor";"NT";NA;"NT";NA
5789298;22693319;NA;"Tringa semipalmata";"Tringa semipalmata (J.F.Gmelin, 1789)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Tringa";"Aves";"Playero de Ala Blanca";"LC";NA;"LC";NA
2481710;22693239;NA;"Tringa solitaria";"Tringa solitaria A.Wilson, 1813";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Tringa";"Aves";"Playero Solitario";"LC";NA;"LC";NA
2481610;NA;NA;"Stercorarius chilensis";"Stercorarius chilensis Bonaparte, 1857";"Animalia";"Chordata";"Aves";"Charadriiformes";"Stercorariidae";"Stercorarius";"Aves";"Salteador Chileno";"LC";NA;NA;NA
2481621;22694245;NA;"Stercorarius parasiticus";"Stercorarius parasiticus (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Stercorariidae";"Stercorarius";"Aves";"Salteador Parásito";"LC";NA;"EN";NA
2481609;22694240;NA;"Stercorarius pomarinus";"Stercorarius pomarinus (Temminck, 1815)";"Animalia";"Chordata";"Aves";"Charadriiformes";"Stercorariidae";"Stercorarius";"Aves";"Salteador Pomarino";"LC";NA;"LC";NA
2480958;22693036;NA;"Attagis gayi";"Attagis gayi I.Geoffroy Saint-Hilaire & R.Lesson, 1831";"Animalia";"Chordata";"Aves";"Charadriiformes";"Thinocoridae";"Attagis";"Aves";"Agachona de Vientre Rufo";"LC";NA;"LC";NA
2480789;22697444;NA;"Theristicus branickii";"Theristicus branickii Berlepsch & Stolzmann, 1894";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Threskiornithidae";"Theristicus";"Aves";"Bandurria Andina";"NT";NA;"NT";NA
2480786;22734000;NA;"Theristicus melanopis";"Theristicus melanopis (Gmelin, 1789)";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Threskiornithidae";"Theristicus";"Aves";"Bandurria de Cara Negra";"LC";NA;"LC";NA
2480960;22693042;NA;"Thinocorus orbignyianus";"Thinocorus orbignyianus I.Geoffroy Saint-Hilaire & R.Lesson, 1831";"Animalia";"Chordata";"Aves";"Charadriiformes";"Thinocoridae";"Thinocorus";"Aves";"Agachona de Pecho Gris";"LC";NA;"LC";NA
2480961;22693046;NA;"Thinocorus rumicivorus";"Thinocorus rumicivorus Eschscholtz, 1829";"Animalia";"Chordata";"Aves";"Charadriiformes";"Thinocoridae";"Thinocorus";"Aves";"Agachona Chica";"LC";NA;"LC";NA
9752617;22697043;5220;"Ardea alba";"Ardea alba Linnaeus, 1758";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Ardea";"Aves";"Garza Grande";"LC";NA;"LC";"NC"
2480951;22697001;NA;"Ardea cocoi";"Ardea cocoi Linnaeus, 1766";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Ardea";"Aves";"Garza Cuca";"LC";NA;"LC";NA
4408439;NA;30761;"Ardea ibis";"Ardea ibis Linnaeus, 1758";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Bubulcus";"Aves";"Garcita Bueyera";"LC";NA;NA;NA
2480824;22728182;NA;"Butorides striata";"Butorides striata (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Butorides";"Aves";"Garcita Estriada";"LC";NA;"LC";NA
2480894;22696944;NA;"Egretta caerulea";"Egretta caerulea (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Egretta";"Aves";"Garcita Azul";"LC";NA;"LC";NA
2480873;22696974;NA;"Egretta thula";"Egretta thula (Molina, 1782)";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Egretta";"Aves";"Garcita Blanca";"LC";NA;"LC";NA
2480881;22696931;NA;"Egretta tricolor";"Egretta tricolor (Statius Muller, 1776)";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Egretta";"Aves";"Garcita Tricolor";"LC";NA;"LC";NA
2480909;NA;NA;"Botaurus exilis";"Botaurus Stephens, 1819";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Botaurus";"Aves";"Mirasol Leonado";"LC";NA;NA;NA
2480863;22697211;NA;"Nycticorax nycticorax";"Nycticorax nycticorax (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Nycticorax";"Aves";"Huaco Común";"LC";NA;"LC";NA
2481930;22697627;NA;"Cathartes aura";"Cathartes aura (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Accipitriformes";"Cathartidae";"Cathartes";"Aves";"Gallinazo de Cabeza Roja";"LC";NA;"LC";NA
2481907;22697641;4494;"Vultur gryphus";"Vultur gryphus Linnaeus, 1758";"Animalia";"Chordata";"Aves";"Accipitriformes";"Cathartidae";"Vultur";"Aves";"Cóndor Andino";"VU";NA;"VU";"I"
2480803;22697574;32799;"Platalea ajaja";"Platalea ajaja Linnaeus, 1758";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Threskiornithidae";"Platalea";"Aves";"Espátula Rosada";"LC";NA;"LC";NA
2480772;22697429;NA;"Plegadis ridgwayi";"Plegadis ridgwayi (Allen, 1876)";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Threskiornithidae";"Plegadis";"Aves";"Ibis de la Puna";"LC";NA;"LC";NA
2495414;22690066;5649;"Columba livia";"Columba livia J.F.Gmelin, 1789";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Columba";"Aves";"Paloma Doméstica";"LC";NA;"LC";"NC"
2495891;22690799;NA;"Columbina cruziana";"Columbina cruziana (Prévost, 1842)";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Columbina";"Aves";"Tortolita Peruana";"LC";NA;"LC";NA
2495177;22690844;NA;"Metriopelia aymara";"Metriopelia aymara (Prévost, 1840)";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Metriopelia";"Aves";"Tortolita de Puntos Dorados";"LC";NA;"LC";NA
2495172;22690829;NA;"Metriopelia ceciliae";"Metriopelia ceciliae (R.Lesson, 1845)";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Metriopelia";"Aves";"Tortolita Moteada";"LC";NA;"LC";NA
2495178;22690839;NA;"Metriopelia melanoptera";"Metriopelia melanoptera (Molina, 1782)";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Metriopelia";"Aves";"Tortolita de Ala Negra";"LC";NA;"LC";NA
2495335;22728285;33984;"Patagioenas maculosa";"Patagioenas maculosa (Temminck, 1813)";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Patagioenas";"Aves";"Paloma de Ala Moteada";"LC";NA;"LC";NA
2495358;22690747;NA;"Zenaida auriculata";"Zenaida auriculata (Des Murs, 1847)";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Zenaida";"Aves";"Tórtola Orejuda";"LC";NA;"LC";NA
2495375;22733372;34117;"Zenaida meloda";"Zenaida meloda (Tschudi, 1843)";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Zenaida";"Aves";"Tórtola Melódica";"LC";NA;"LC";NA
2496211;22684438;NA;"Crotophaga sulcirostris";"Crotophaga sulcirostris Swainson, 1827";"Animalia";"Chordata";"Aves";"Cuculiformes";"Cuculidae";"Crotophaga";"Aves";"Garrapatero de Pico Estriado";"LC";NA;"LC";NA
2480535;22695900;3703;"Buteo albigula";"Buteo albigula Philippi, 1899";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Buteo";"Aves";"Aguilucho de Garganta Blanca";"LC";NA;"LC";"II"
5229170;22695393;10892;"Circus cinereus";"Circus cinereus Vieillot, 1816";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Circus";"Aves";"Aguilucho Cenizo";"LC";NA;"LC";"II"
2480668;22695845;5169;"Geranoaetus melanoleucus";"Geranoaetus melanoleucus (Vieillot, 1819)";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Geranoaetus";"Aves";"Aguilucho de Pecho Negro";"LC";NA;"LC";"II"
8033105;22735520;65805;"Geranoaetus polyosoma";"Geranoaetus polyosoma (Quoy & Gaimard, 1824)";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Buteo";"Aves";"Aguilucho Variable";"LC";NA;"LC";NA
2480410;22695838;3634;"Parabuteo unicinctus";"Parabuteo unicinctus (Temminck, 1824)";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Parabuteo";"Aves";"Gavilán Mixto";"LC";NA;"LC";"II"
2481006;22696450;4334;"Falco femoralis";"Falco femoralis Temminck, 1822";"Animalia";"Chordata";"Aves";"Falconiformes";"Falconidae";"Falco";"Aves";"Halcón Aplomado";"LC";NA;"LC";"II"
2481047;45354964;6244;"Falco peregrinus";"Falco peregrinus Tunstall, 1771";"Animalia";"Chordata";"Aves";"Falconiformes";"Falconidae";"Falco";"Aves";"Halcón Peregrino";"LC";NA;"LC";"I"
9685907;22696395;3545;"Falco sparverius";"Falco sparverius Linnaeus, 1758";"Animalia";"Chordata";"Aves";"Falconiformes";"Falconidae";"Falco";"Aves";"Cernícalo Americano";"LC";NA;"LC";"II"
2481072;NA;NA;"Daptrius megalopterus";"Daptrius Vieillot, 1816";"Animalia";"Chordata";"Aves";"Falconiformes";"Falconidae";"Daptrius";"Aves";"Caracara Cordillerano";"LC";NA;NA;NA
2480726;22694938;10360;"Pandion haliaetus";"Pandion haliaetus (Linnaeus, 1758)";"Animalia";"Chordata";"Aves";"Accipitriformes";"Pandionidae";"Pandion";"Aves";"Aguila Pescadora";"LC";NA;"EN";"II"
2474383;22692932;NA;"Fulica ardesiaca";"Fulica ardesiaca Tschudi, 1843";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Fulica";"Aves";"Gallareta Andina";"LC";NA;"LC";NA
2474391;22692943;NA;"Fulica gigantea";"Fulica gigantea Eydoux & Souleyet, 1841";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Fulica";"Aves";"Gallareta Gigante";"LC";NA;"LC";NA
7340222;62120280;NA;"Gallinula galeata";"Gallinula galeata (Lichtenstein & Mhc, 1818)";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Gallinula";"Aves";"Polla de Agua Común";"LC";NA;"LC";NA
2474590;22692353;NA;"Laterallus jamaicensis";"Laterallus jamaicensis (Gmelin, 1789)";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Laterallus";"Aves";"Gallineta Negra";"EN";NA;"EN";NA
2474715;22692772;NA;"Pardirallus sanguinolentus";"Pardirallus sanguinolentus (Swainson, 1838)";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Pardirallus";"Aves";"Rascón Plomizo ";"LC";NA;"LC";NA
5231103;22721079;NA;"Zonotrichia capensis";"Zonotrichia capensis (P.L.S.Müller, 1776)";"Animalia";"Chordata";"Aves";"Passeriformes";"Passerellidae";"Zonotrichia";"Aves";"Gorrión de Collar Rufo";"LC";NA;"LC";NA
6092503;22720401;34874;"Spinus atratus";"Spinus atratus (d'Orbigny & Lafresnaye, 1837)";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Spinus";"Aves";"Jilguero Negro";"LC";NA;"LC";NA
7341760;22720380;31140;"Spinus crassirostris";"Spinus crassirostris (Landbeck, 1877)";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Spinus";"Aves";"Jilguero de Pico Grueso";"LC";NA;"LC";NA
7341745;22720383;36213;"Spinus magellanicus";"Spinus magellanicus (Vieillot, 1805)";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Spinus";"Aves";"Jilguero Encapuchado";"LC";NA;"LC";NA
